rains,waterlevels63000120,rains63000100,waterlevels63000100,waterlevels,waterlevels_smooth
0.0,236.11,0.0,226.48,83.63,83.68
0.0,236.07,0.0,226.44,83.63,83.69
0.0,236.11,0.0,226.4,83.63,83.69
0.0,236.2,0.0,226.36,83.63,83.69
0.0,236.2,0.0,226.33,83.63,83.69
0.0,236.15,0.0,226.29,83.67,83.69
0.0,236.08,0.0,226.26,83.73,83.69
0.0,236.06,0.0,226.21,83.73,83.7
0.0,236.05,0.0,226.17,83.73,83.71
0.0,236.05,0.0,226.13,83.74,83.72
0.0,236.17,0.0,226.09,83.74,83.73
0.0,236.17,0.0,226.05,83.74,83.74
0.0,236.12,0.0,226.02,83.74,83.75
0.0,236.07,0.0,225.97,83.74,83.74
0.0,236.06,0.0,225.93,83.74,83.74
0.0,236.22,0.0,225.89,83.74,83.73
0.0,236.22,0.0,225.9,83.74,83.72
0.0,236.12,0.0,225.9,83.74,83.7
0.0,236.07,0.0,225.91,83.73,83.69
0.0,236.06,0.0,225.91,83.7,83.68
0.0,236.06,0.0,225.91,83.67,83.67
0.0,236.06,0.0,225.91,83.65,83.66
0.0,236.15,0.0,225.91,83.64,83.66
0.0,236.16,0.0,225.87,83.63,83.65
0.0,236.17,0.0,225.83,83.63,83.65
0.0,236.1,0.0,225.79,83.63,83.65
0.0,236.07,0.0,225.75,83.63,83.66
0.0,236.18,0.0,225.71,83.62,83.66
0.0,236.19,0.0,225.67,83.62,83.67
0.0,236.18,0.0,225.63,83.71,83.69
0.0,236.12,0.0,225.59,83.74,83.7
0.0,236.07,0.0,225.55,83.74,83.72
1.0,236.05,0.0,225.51,83.74,83.74
1.0,236.06,0.0,225.46,83.75,83.75
1.0,236.2,0.0,225.42,83.75,83.76
3.0,236.2,0.5,225.38,83.76,83.76
3.0,236.14,0.5,225.33,83.77,83.77
3.0,236.09,0.5,225.3,83.76,83.76
3.0,236.11,0.5,225.25,83.77,83.76
3.0,236.19,0.5,225.21,83.77,83.75
0.0,236.15,0.5,225.21,83.77,83.73
0.0,236.09,0.5,225.22,83.77,83.72
0.5,236.08,1.0,225.22,83.76,83.71
0.0,236.18,0.0,225.17,83.66,83.7
0.0,236.19,0.0,225.17,83.65,83.69
0.0,236.18,0.0,225.16,83.65,83.67
0.0,236.19,0.0,225.17,83.65,83.66
0.0,236.19,0.0,225.17,83.65,83.65
0.0,236.18,0.0,225.18,83.64,83.64
0.0,236.18,0.0,225.16,83.63,83.63
0.0,236.12,0.0,225.14,83.63,83.63
0.0,236.07,0.0,225.14,83.63,83.62
0.0,236.06,0.0,225.15,83.63,83.62
0.0,236.18,0.0,225.14,83.62,83.62
0.0,236.18,0.0,225.12,83.63,83.62
0.0,236.21,0.0,225.11,83.63,83.62
0.0,236.19,0.0,225.09,83.62,83.62
0.0,236.15,0.0,225.09,83.61,83.61
0.0,236.09,0.0,225.09,83.61,83.61
0.0,236.08,0.0,225.1,83.61,83.61
0.0,236.07,0.0,225.1,83.61,83.61
0.0,236.07,0.0,225.1,83.61,83.6
0.0,236.17,0.0,225.1,83.6,83.6
0.0,236.18,0.0,225.1,83.6,83.6
0.0,236.18,0.0,225.08,83.6,83.6
0.0,236.19,0.0,225.07,83.6,83.6
0.0,236.13,0.0,225.05,83.59,83.59
0.0,236.08,0.0,225.04,83.6,83.59
0.0,236.18,0.0,225.02,83.59,83.59
0.0,236.18,0.0,225.01,83.59,83.59
0.0,236.15,0.0,225.02,83.59,83.59
0.0,236.07,0.0,225.02,83.59,83.59
0.0,236.04,0.0,225.02,83.59,83.59
0.0,236.03,0.0,224.99,83.59,83.59
0.0,236.03,0.0,224.97,83.6,83.59
0.0,236.17,0.0,224.96,83.6,83.59
0.0,236.17,0.0,224.96,83.6,83.59
0.0,236.1,0.0,224.96,83.6,83.6
0.0,236.07,0.0,224.95,83.6,83.59
0.0,236.06,0.0,224.92,83.6,83.59
0.0,236.19,0.0,224.9,83.59,83.59
0.0,236.17,0.0,224.9,83.59,83.59
0.0,236.09,0.0,224.91,83.59,83.59
0.0,236.07,0.0,224.91,83.59,83.59
0.0,236.06,0.0,224.91,83.59,83.59
0.0,236.06,0.0,224.91,83.59,83.59
0.0,236.06,0.0,224.9,83.59,83.59
0.0,236.06,0.0,224.9,83.59,83.59
0.0,236.17,0.0,224.89,83.59,83.59
0.0,236.12,0.0,224.85,83.59,83.59
0.0,236.08,0.0,224.84,83.59,83.59
0.0,236.06,0.0,224.82,83.6,83.59
0.0,236.19,0.0,224.81,83.6,83.59
0.0,236.19,0.0,224.81,83.59,83.59
0.0,236.09,0.0,224.81,83.59,83.59
0.0,236.05,0.0,224.81,83.59,83.59
0.0,236.03,0.0,224.81,83.59,83.59
0.0,236.02,0.0,224.77,83.59,83.59
0.0,236.02,0.0,224.76,83.59,83.59
0.0,236.02,0.0,224.75,83.59,83.58
0.0,236.03,0.0,224.75,83.58,83.58
0.0,236.04,0.0,224.75,83.58,83.58
0.0,236.17,0.0,224.75,83.58,83.58
0.0,236.2,0.0,224.73,83.58,83.58
0.0,236.18,0.0,224.7,83.57,83.58
0.0,236.1,0.0,224.71,83.57,83.57
0.0,236.07,0.0,224.71,83.57,83.57
0.0,236.06,0.0,224.7,83.57,83.57
0.0,236.06,0.0,224.7,83.57,83.57
0.0,236.06,0.0,224.7,83.57,83.57
0.0,236.06,0.0,224.7,83.57,83.56
0.0,236.06,0.0,224.7,83.57,83.56
0.0,236.06,0.0,224.68,83.56,83.56
0.0,236.06,0.0,224.64,83.56,83.56
0.0,236.06,0.0,224.62,83.56,83.56
0.0,236.05,0.0,224.61,83.56,83.56
0.0,236.18,0.0,224.58,83.55,83.55
0.5,236.12,0.0,224.59,83.55,83.55
0.0,236.06,0.0,224.59,83.55,83.55
0.0,236.04,0.0,224.59,83.55,83.56
0.0,236.03,0.0,224.56,83.55,83.56
0.0,236.03,0.0,224.54,83.55,83.56
0.0,236.02,0.0,224.52,83.56,83.56
0.0,236.03,0.0,224.52,83.56,83.56
0.0,236.04,0.0,224.52,83.56,83.56
0.0,236.05,0.0,224.52,83.57,83.56
0.0,236.06,0.0,224.5,83.57,83.56
0.0,236.21,0.0,224.48,83.57,83.57
0.0,236.15,0.0,224.46,83.57,83.57
0.0,236.08,0.0,224.46,83.57,83.57
0.0,236.07,0.0,224.45,83.57,83.57
0.0,236.06,0.0,224.45,83.56,83.57
0.0,236.06,0.0,224.45,83.56,83.57
0.0,236.06,0.0,224.44,83.57,83.57
0.0,236.06,0.0,224.44,83.57,83.56
0.0,236.06,0.0,224.43,83.56,83.56
0.0,236.05,0.0,224.41,83.56,83.56
0.0,236.05,0.0,224.39,83.56,83.56
0.0,236.05,0.0,224.37,83.56,83.56
0.0,236.18,0.0,224.35,83.56,83.56
0.0,236.11,0.0,224.35,83.56,83.56
0.0,236.05,0.0,224.35,83.55,83.56
0.0,236.03,0.0,224.35,83.56,83.56
0.0,236.03,0.0,224.33,83.55,83.56
0.0,236.02,0.0,224.31,83.56,83.56
0.0,236.03,0.0,224.3,83.55,83.56
0.0,236.03,0.0,224.3,83.56,83.56
0.0,236.04,0.0,224.29,83.56,83.56
0.0,236.04,0.0,224.29,83.56,83.56
0.0,236.04,0.0,224.27,83.56,83.56
0.0,236.19,0.0,224.25,83.56,83.56
0.0,236.1,0.0,224.24,83.56,83.56
0.0,236.06,0.0,224.24,83.56,83.56
0.0,236.05,0.0,224.23,83.56,83.56
0.0,236.05,0.0,224.23,83.55,83.55
0.0,236.05,0.0,224.23,83.55,83.55
0.0,236.05,0.0,224.23,83.55,83.55
0.0,236.05,0.0,224.23,83.55,83.55
0.0,236.05,0.0,224.21,83.55,83.55
0.0,236.05,0.0,224.18,83.55,83.55
0.0,236.05,0.0,224.16,83.55,83.54
0.0,236.04,0.0,224.15,83.55,83.52
0.0,236.18,0.0,224.13,83.55,83.48
0.0,236.12,0.0,224.13,83.55,83.47
0.0,236.06,0.0,224.13,83.55,83.48
0.0,236.04,0.0,224.13,83.55,83.51
0.0,236.03,0.0,224.12,83.55,83.56
0.0,236.03,0.0,224.1,83.55,83.62
0.5,236.03,8.5,224.08,83.52,83.69
4.0,236.04,30.5,224.08,83.51,83.77
0.0,236.32,0.0,224.11,83.52,83.84
0.0,236.48,0.0,224.15,83.54,83.9
20.0,237.06,29.5,224.37,83.77,83.96
0.0,237.01,0.5,224.72,83.92,84.01
0.0,237.01,0.0,224.98,84.52,84.05
0.5,236.94,0.0,225.23,84.53,84.09
0.0,236.86,0.0,225.46,84.42,84.11
0.0,236.81,0.0,225.65,84.31,84.12
0.0,236.76,0.0,225.81,84.24,84.12
0.0,236.72,0.0,225.95,84.15,84.11
0.0,236.47,0.0,226.67,83.87,84.09
0.5,236.46,0.0,226.72,83.86,84.05
0.0,236.46,0.0,226.74,83.85,83.99
0.0,236.45,0.0,226.77,83.84,83.92
0.0,236.45,0.0,226.79,83.83,83.85
0.0,236.44,0.0,226.83,83.82,83.79
0.0,236.4,0.0,226.95,83.79,83.77
0.0,236.39,0.0,226.98,83.78,83.75
0.0,236.38,0.0,227.01,83.77,83.75
0.0,236.39,0.0,227.04,83.77,83.74
0.0,236.38,0.0,227.07,83.77,83.75
0.0,236.37,0.0,227.09,83.76,83.75
0.0,236.35,0.0,227.12,83.76,83.74
0.0,236.36,0.0,227.15,83.75,83.74
0.0,236.35,0.0,227.15,83.75,83.74
0.0,236.35,0.0,227.15,83.74,83.74
0.0,236.33,0.0,227.14,83.74,83.74
0.0,236.34,0.0,227.12,83.74,83.75
0.0,236.31,0.0,227.13,83.72,83.75
0.0,236.31,0.0,227.15,83.72,83.76
0.0,236.33,4.5,227.16,83.76,83.76
0.0,236.32,0.0,227.18,83.74,83.77
0.0,236.32,0.0,227.18,83.73,83.77
0.0,236.31,0.0,227.17,83.81,83.78
0.0,236.31,0.0,227.19,83.84,83.79
0.0,236.27,0.0,227.2,83.83,83.79
0.0,236.32,0.0,227.21,83.81,83.79
0.0,236.31,0.0,227.19,83.8,83.8
0.0,236.31,0.0,227.16,83.79,83.79
0.0,236.29,0.0,227.18,83.79,83.79
0.0,236.29,0.0,227.2,83.77,83.78
0.0,236.29,0.0,227.21,83.78,83.78
0.0,236.28,0.0,227.22,83.79,83.77
0.0,236.27,0.0,227.24,83.77,83.76
0.0,236.27,0.0,227.25,83.76,83.75
0.0,236.22,0.0,227.2,83.73,83.75
0.0,236.26,0.0,227.17,83.73,83.73
0.0,236.25,0.0,227.15,83.72,83.69
0.0,236.25,0.0,227.12,83.72,83.66
0.0,236.24,0.0,227.13,83.72,83.65
0.0,236.24,0.0,227.14,83.77,83.67
1.0,236.25,0.0,227.15,83.76,83.72
0.0,236.25,0.0,227.12,83.74,83.78
0.0,236.24,0.0,227.09,83.73,83.85
0.0,236.25,0.0,227.07,83.71,83.92
0.0,236.33,0.0,227.08,83.71,84.0
0.0,236.33,0.0,227.1,83.71,84.08
19.0,236.33,19.0,227.11,83.77,84.15
7.5,236.42,8.0,227.11,83.89,84.22
0.5,236.66,0.5,227.15,84.66,84.27
0.0,237.17,0.0,227.36,84.82,84.32
0.0,237.12,0.0,227.69,84.78,84.35
2.0,237.03,0.0,227.97,84.64,84.36
0.0,236.97,0.0,228.23,84.51,84.37
0.0,236.92,0.0,228.44,84.4,84.37
0.0,236.84,0.0,228.63,84.31,84.36
0.0,236.78,0.0,228.8,84.24,84.34
0.0,236.77,0.0,228.93,84.18,84.3
0.0,236.75,0.0,229.03,84.14,84.25
0.0,236.7,0.0,229.12,84.1,84.2
5.0,236.67,6.0,229.2,84.08,84.17
4.5,236.67,5.0,229.28,84.06,84.19
9.0,236.66,5.0,229.35,84.08,84.25
4.5,236.7,3.5,229.44,84.22,84.32
1.0,236.79,1.0,229.54,84.35,84.39
0.5,236.87,0.5,229.65,84.43,84.47
2.5,236.89,2.5,229.79,84.46,84.53
4.0,236.91,17.5,229.93,84.48,84.59
6.5,237.06,2.0,230.13,84.52,84.63
0.0,237.58,0.0,230.55,84.82,84.67
0.0,237.57,0.0,231.12,85.07,84.69
0.0,237.41,0.0,231.62,84.98,84.69
0.0,237.27,0.0,232.02,84.83,84.68
0.0,237.21,0.0,232.34,84.69,84.64
0.0,237.15,0.0,232.61,84.57,84.6
0.0,237.04,0.0,232.83,84.48,84.54
0.0,236.97,0.0,233.01,84.41,84.49
0.0,236.9,0.0,233.16,84.35,84.42
0.0,236.86,0.0,233.29,84.29,84.36
0.0,236.84,0.0,233.4,84.25,84.28
0.0,236.79,0.0,233.5,84.21,84.18
0.0,236.74,0.0,233.58,84.19,84.11
0.0,236.72,0.0,233.64,84.16,84.09
0.0,236.69,0.0,233.7,84.13,84.09
0.0,236.66,0.0,233.75,84.11,84.09
0.0,236.66,0.0,233.8,84.08,84.1
0.0,236.61,0.0,233.83,84.07,84.12
0.0,236.59,0.0,233.86,84.05,84.14
0.0,236.58,0.0,233.89,84.04,84.16
0.5,236.53,0.0,233.9,84.02,84.18
20.5,236.53,6.0,233.92,84.01,84.2
0.5,236.53,1.0,233.99,84.09,84.21
0.0,236.58,0.0,234.05,84.53,84.23
0.0,236.57,0.0,234.1,84.5,84.24
0.0,236.56,0.0,234.12,84.43,84.25
0.0,236.54,0.0,234.14,84.27,84.25
0.0,236.53,0.0,234.15,84.25,84.24
0.0,236.53,0.0,234.15,84.25,84.24
0.0,236.52,0.0,234.16,84.18,84.22
0.0,236.5,0.0,234.16,84.15,84.2
0.0,236.5,0.0,234.16,84.12,84.17
0.0,236.48,0.0,234.15,84.1,84.14
0.0,236.48,0.0,234.15,84.08,84.09
0.0,236.47,0.0,234.14,84.07,84.05
0.0,236.48,0.0,234.13,84.05,84.03
0.0,236.46,0.0,234.13,84.03,84.02
0.0,236.46,0.0,234.12,84.02,84.01
0.0,236.44,0.0,234.11,84.01,84.0
0.0,236.44,0.0,234.09,84.0,83.99
0.0,236.43,0.0,234.08,83.98,83.98
0.0,236.42,0.0,234.06,83.98,83.97
0.0,236.41,0.0,234.04,83.97,83.97
0.0,236.39,0.0,234.02,83.96,83.96
0.0,236.38,0.0,234.0,83.96,83.95
0.0,236.37,0.0,233.97,83.95,83.94
0.0,236.37,0.0,233.96,83.94,83.93
0.0,236.37,0.0,233.93,83.93,83.93
0.0,236.38,0.0,233.9,83.93,83.92
0.0,236.38,0.0,233.88,83.92,83.9
0.0,236.37,0.0,233.86,83.91,83.88
0.0,236.37,0.0,233.83,83.91,83.86
0.0,236.34,0.0,233.8,83.9,83.84
0.0,236.36,0.0,233.77,83.9,83.84
0.0,236.35,0.0,233.73,83.89,83.87
0.0,236.34,0.0,233.71,83.89,83.9
0.0,236.34,0.0,233.68,83.89,83.94
0.0,236.33,0.0,233.64,83.89,84.0
0.0,236.33,2.0,233.61,83.89,84.07
18.5,236.36,24.5,233.58,83.89,84.14
0.0,236.48,0.0,233.6,83.95,84.21
8.5,236.59,29.5,233.61,84.14,84.29
2.0,236.96,3.0,233.76,84.3,84.36
0.0,237.62,0.0,234.16,84.6,84.44
0.0,237.49,1.0,234.65,84.82,84.52
0.0,237.28,0.0,235.04,84.74,84.6
0.0,237.2,0.0,234.96,84.62,84.67
0.0,237.11,0.0,234.8,84.85,84.73
0.0,236.99,0.0,234.79,84.78,84.78
0.0,236.93,0.0,234.35,84.73,84.82
0.0,236.88,5.5,234.08,84.7,84.86
2.5,236.92,0.5,233.82,84.69,84.87
0.5,237.38,0.0,233.76,84.8,84.85
0.0,237.26,0.0,233.75,84.89,84.82
0.5,237.25,0.0,233.68,84.86,84.78
0.0,237.19,0.0,233.56,84.81,84.74
0.0,237.09,0.0,233.38,84.76,84.7
0.0,237.0,0.0,233.17,84.73,84.65
0.0,236.96,0.0,232.92,84.69,84.59
0.0,236.89,0.0,232.65,84.66,84.54
0.0,236.85,0.0,232.36,84.63,84.48
0.0,236.81,0.0,232.45,84.52,84.41
0.0,236.76,0.0,232.55,84.21,84.34
0.0,236.75,0.0,232.63,84.16,84.27
0.0,236.74,0.0,232.71,84.13,84.2
0.0,236.7,0.0,232.77,84.11,84.15
0.0,236.66,0.0,232.82,84.08,84.1
0.0,236.64,0.0,232.87,84.07,84.06
0.0,236.62,0.0,232.9,84.06,84.03
0.0,236.59,0.0,232.94,84.04,84.0
0.0,236.57,0.0,232.96,84.03,83.98
0.0,236.59,0.0,233.01,84.01,83.98
0.0,236.58,0.0,233.07,84.0,83.98
0.0,236.54,0.0,233.09,84.0,83.99
0.0,236.51,0.0,233.1,83.97,84.0
2.0,236.51,4.5,233.11,83.99,84.0
0.0,236.55,0.0,233.14,83.99,84.01
0.0,236.61,0.0,233.16,83.98,84.02
4.0,236.61,13.5,233.19,84.01,84.02
0.0,236.67,0.0,233.28,84.01,84.03
0.0,236.72,0.0,233.35,84.03,84.04
0.0,236.76,0.0,233.43,84.07,84.05
0.5,236.75,0.0,233.51,84.09,84.06
1.0,236.74,1.5,233.59,84.1,84.04
0.0,236.72,0.0,233.66,84.09,84.03
0.0,236.73,0.0,233.73,84.09,84.03
0.0,236.71,0.0,233.8,84.08,84.04
0.0,236.69,0.0,233.86,84.08,84.05
0.0,236.68,0.0,233.92,84.06,84.07
0.5,236.67,0.0,233.97,84.05,84.11
0.0,236.66,0.0,234.01,84.04,84.15
0.0,236.65,0.5,234.05,84.03,84.18
0.0,236.65,1.0,234.1,84.02,84.21
0.0,236.63,0.5,234.13,84.02,84.24
0.0,236.61,0.0,233.76,84.01,84.26
0.0,236.59,0.0,233.37,84.48,84.28
8.5,236.59,12.5,232.98,84.48,84.29
0.0,236.66,0.0,232.6,84.5,84.29
0.0,236.65,0.0,232.22,84.52,84.29
0.0,236.64,0.0,231.84,84.54,84.29
0.5,236.64,0.0,231.88,84.44,84.28
0.0,236.63,0.0,231.92,84.13,84.26
0.0,236.61,0.0,231.96,84.08,84.23
0.0,236.6,0.0,232.0,84.07,84.19
0.0,236.59,0.0,232.03,84.06,84.15
0.5,236.57,0.0,232.05,84.06,84.1
0.0,236.56,0.0,232.08,84.04,84.04
0.5,236.56,1.0,232.1,84.04,84.02
0.5,236.54,0.5,232.12,84.03,84.01
1.0,236.52,0.5,232.13,84.03,84.0
1.0,236.53,0.0,232.15,84.03,84.02
1.5,236.53,1.0,232.16,84.02,84.04
2.0,236.52,2.0,232.18,84.02,84.07
3.5,236.53,3.0,232.19,84.03,84.09
4.0,236.54,2.0,232.21,84.05,84.11
1.0,236.57,0.5,232.23,84.1,84.13
0.5,236.61,1.0,232.26,84.18,84.14
2.0,236.67,0.0,232.31,84.2,84.16
0.0,236.69,0.0,232.36,84.21,84.17
0.0,236.69,0.0,232.42,84.23,84.18
0.5,236.7,0.0,232.47,84.22,84.19
0.0,236.69,0.0,232.52,84.21,84.19
0.5,236.67,1.5,232.58,84.19,84.19
0.0,236.69,0.0,232.63,84.18,84.18
0.0,236.69,0.0,232.68,84.16,84.17
0.0,236.67,0.0,232.73,84.15,84.15
0.0,236.67,0.0,232.78,84.13,84.13
0.0,236.65,0.0,232.82,84.11,84.11
0.0,236.65,0.0,232.86,84.09,84.09
0.0,236.64,0.0,232.9,84.08,84.08
0.0,236.61,0.0,232.93,84.07,84.07
0.0,236.61,0.0,232.95,84.06,84.06
0.5,236.6,0.5,232.98,84.05,84.06
1.0,236.59,0.0,233.0,84.04,84.06
1.5,236.55,1.5,233.02,84.03,84.05
4.5,236.55,6.0,233.04,84.02,84.06
2.0,236.58,2.0,233.06,84.04,84.06
0.5,236.6,1.0,233.09,84.07,84.06
0.0,236.62,0.0,233.12,84.1,84.07
0.0,236.61,0.0,233.15,84.1,84.07
0.0,236.62,0.0,233.18,84.09,84.08
0.0,236.61,0.5,233.21,84.09,84.08
1.0,236.62,0.5,233.23,84.08,84.08
1.0,236.59,1.0,233.26,84.08,84.08
0.0,236.59,0.0,233.29,84.08,84.08
0.0,236.59,0.0,233.32,84.09,84.08
0.0,236.58,0.0,233.33,84.09,84.07
0.0,236.57,0.0,233.36,84.07,84.06
0.0,236.55,0.0,233.38,84.06,84.06
0.0,236.57,0.0,233.39,84.05,84.05
0.0,236.54,0.0,233.41,84.04,84.04
0.0,236.54,0.0,233.42,84.03,84.03
0.0,236.53,0.0,233.43,84.02,84.03
0.0,236.53,0.0,233.44,84.02,84.02
0.0,236.53,0.0,233.45,84.01,84.01
0.0,236.51,0.0,233.46,84.0,84.0
0.0,236.51,0.0,233.46,84.0,83.99
0.0,236.51,0.0,233.46,83.99,83.98
0.0,236.51,0.0,233.46,83.98,83.98
0.0,236.5,0.0,233.46,83.98,83.97
0.0,236.48,0.0,233.46,83.97,83.96
0.0,236.47,0.0,233.44,83.96,83.96
0.0,236.47,0.0,233.43,83.95,83.95
0.0,236.45,0.0,233.43,83.95,83.94
0.0,236.44,0.0,233.41,83.94,83.94
0.0,236.43,0.0,233.4,83.93,83.93
0.0,236.43,0.0,233.39,83.93,83.92
0.0,236.41,0.0,233.38,83.92,83.92
0.0,236.4,0.0,233.36,83.92,83.91
0.0,236.41,0.0,233.34,83.92,83.91
0.0,236.4,0.0,233.3,83.9,83.9
0.0,236.39,0.0,233.28,83.89,83.9
0.0,236.39,0.0,233.26,83.89,83.89
0.0,236.39,0.0,233.23,83.89,83.89
0.0,236.38,0.0,233.21,83.88,83.88
0.0,236.38,0.0,233.18,83.88,83.88
0.0,236.37,0.0,233.15,83.88,83.88
0.0,236.36,0.0,233.12,83.88,83.88
0.0,236.38,0.0,233.09,83.87,83.87
0.0,236.37,0.0,233.06,83.87,83.87
0.0,236.36,0.0,233.03,83.87,83.87
0.0,236.36,0.0,233.0,83.87,83.87
0.0,236.35,0.0,232.97,83.87,83.86
0.0,236.33,0.0,232.93,83.87,83.86
0.0,236.32,0.0,232.9,83.86,83.86
0.0,236.33,0.0,232.86,83.86,83.85
0.0,236.33,0.0,232.83,83.85,83.85
0.0,236.31,0.0,232.79,83.85,83.85
0.0,236.3,0.0,232.75,83.84,83.85
0.0,236.29,0.0,232.72,83.84,83.85
0.0,236.27,0.0,232.68,83.84,83.84
0.0,236.25,0.0,232.64,83.84,83.84
0.0,236.24,0.0,232.59,83.84,83.84
0.0,236.25,0.0,232.55,83.84,83.83
0.0,236.27,0.0,232.52,83.84,83.83
0.0,236.27,0.0,232.47,83.83,83.83
0.0,236.28,0.0,232.43,83.84,83.83
0.0,236.3,0.0,232.39,83.83,83.83
0.0,236.28,0.0,232.35,83.83,83.83
0.0,236.25,0.0,232.3,83.83,83.83
0.0,236.26,0.0,232.26,83.82,83.83
0.0,236.26,0.0,232.21,83.82,83.83
0.0,236.26,0.0,232.17,83.82,83.83
0.0,236.25,0.0,232.12,83.83,83.83
0.0,236.25,0.0,232.08,83.83,83.82
0.0,236.23,0.0,232.03,83.83,83.82
0.0,236.24,0.0,231.98,83.83,83.82
0.0,236.24,0.0,231.93,83.82,83.82
0.0,236.24,0.0,231.89,83.82,83.82
0.0,236.25,0.0,231.84,83.82,83.82
0.0,236.24,0.0,231.79,83.82,83.81
0.0,236.22,0.0,231.74,83.81,83.81
0.0,236.22,0.0,231.7,83.81,83.81
0.0,236.22,0.0,231.65,83.81,83.81
0.0,236.22,0.0,231.6,83.81,83.81
0.0,236.21,0.0,231.55,83.8,83.81
0.0,236.21,0.0,231.5,83.8,83.8
0.0,236.2,0.0,231.15,83.8,83.8
0.0,236.2,0.0,231.09,83.8,83.8
0.0,236.2,0.0,231.04,83.8,83.8
0.0,236.19,0.0,230.98,83.8,83.8
0.0,236.2,0.0,230.93,83.81,83.8
0.0,236.2,0.0,230.88,83.81,83.8
0.0,236.2,0.0,230.82,83.8,83.8
0.0,236.16,0.0,230.77,83.8,83.8
0.0,236.14,0.0,230.71,83.8,83.8
0.0,236.19,0.0,230.65,83.8,83.8
0.0,236.19,0.0,230.6,83.8,83.8
0.0,236.21,0.0,230.55,83.8,83.8
0.0,236.19,0.0,230.5,83.79,83.8
0.0,236.17,0.0,230.44,83.8,83.8
0.0,236.17,0.0,230.38,83.8,83.79
0.0,236.17,0.0,230.33,83.79,83.79
0.0,236.16,0.0,230.27,83.8,83.79
0.0,236.15,0.0,230.21,83.79,83.79
0.0,236.14,0.0,230.16,83.79,83.79
0.0,236.15,0.0,230.1,83.79,83.79
0.0,236.17,0.0,230.04,83.79,83.79
0.0,236.17,0.0,229.98,83.79,83.79
0.0,236.19,0.0,229.92,83.79,83.79
0.0,236.22,0.0,229.87,83.79,83.79
0.0,236.19,0.0,229.81,83.79,83.79
0.0,236.17,0.0,229.75,83.79,83.79
0.0,236.16,0.0,229.69,83.79,83.79
0.0,236.16,0.0,229.63,83.8,83.79
0.0,236.17,0.0,229.57,83.8,83.8
0.0,236.17,0.0,229.51,83.8,83.8
0.0,236.17,0.0,229.45,83.8,83.8
0.0,236.14,0.0,229.39,83.8,83.8
0.0,236.09,0.0,229.33,83.8,83.79
0.0,236.07,0.0,229.27,83.79,83.79
0.0,236.15,0.0,229.2,83.79,83.79
0.0,236.18,0.0,229.14,83.79,83.8
0.0,236.18,0.0,229.08,83.79,83.8
0.0,236.18,0.0,229.02,83.79,83.8
0.0,236.17,0.0,228.96,83.79,83.8
0.0,236.09,0.0,228.9,83.79,83.8
0.0,236.06,0.0,228.84,83.79,83.79
0.0,236.18,0.0,228.77,83.79,83.79
0.0,236.19,0.0,228.71,83.79,83.78
0.0,236.15,0.0,228.65,83.79,83.77
0.0,236.07,0.0,228.58,83.79,83.76
0.0,236.17,0.0,228.41,83.79,83.75
0.0,236.09,0.0,228.41,83.78,83.73
0.0,236.06,0.0,228.41,83.73,83.71
0.0,236.06,0.0,228.42,83.7,83.7
0.0,236.15,0.0,228.42,83.67,83.68
0.0,236.15,0.0,228.42,83.65,83.67
0.0,236.16,0.0,228.42,83.65,83.66
0.0,236.15,0.0,228.39,83.64,83.65
0.0,236.15,0.0,228.36,83.63,83.65
0.0,236.07,0.0,228.32,83.63,83.65
0.0,236.07,0.0,228.29,83.63,83.65
0.0,236.19,0.0,228.25,83.62,83.65
0.0,236.19,0.0,228.22,83.62,83.66
0.0,236.17,0.0,228.19,83.71,83.67
0.0,236.07,0.0,228.15,83.71,83.68
0.0,236.05,0.0,228.11,83.71,83.7
0.0,236.04,0.0,228.08,83.71,83.71
2.0,236.18,0.0,228.04,83.72,83.72
0.0,236.18,0.0,228.01,83.72,83.73
0.5,236.16,0.5,227.98,83.72,83.73
0.0,236.08,0.0,227.94,83.72,83.73
0.0,236.06,0.0,227.91,83.73,83.73
0.0,236.2,0.0,227.87,83.74,83.73
0.0,236.21,0.0,227.84,83.74,83.73
0.0,236.15,0.0,227.84,83.74,83.72
0.5,236.07,0.0,227.84,83.74,83.71
0.0,236.06,0.0,227.84,83.73,83.7
0.0,236.06,0.0,227.84,83.7,83.69
0.0,236.16,0.0,227.84,83.68,83.68
0.0,236.16,0.0,227.84,83.67,83.67
0.0,236.16,0.0,227.84,83.66,83.67
0.0,236.17,0.0,227.84,83.65,83.67
0.0,236.12,0.0,227.82,83.65,83.67
1.5,236.07,1.0,227.79,83.65,83.67
3.0,236.06,2.0,227.75,83.65,83.68
2.5,236.19,3.0,227.72,83.65,83.69
0.5,236.19,0.0,227.69,83.67,83.7
0.0,236.16,0.0,227.65,83.68,83.71
0.0,236.08,0.0,227.62,83.75,83.72
0.0,236.07,0.0,227.59,83.76,83.73
0.0,236.18,0.0,227.55,83.77,83.74
0.0,236.18,0.0,227.52,83.77,83.75
0.0,236.18,0.0,227.49,83.76,83.76
0.0,236.16,0.0,227.46,83.76,83.76
0.0,236.16,0.0,227.42,83.75,83.76
0.0,236.17,0.0,227.39,83.75,83.76
0.0,236.22,0.0,227.35,83.75,83.75
0.0,236.21,0.0,227.32,83.74,83.74
0.0,236.18,0.0,227.33,83.74,83.73
0.0,236.17,0.0,227.34,83.74,83.71
