temperature,humidity,windpower,rains,waterlevels63000120,rains63000100,waterlevels63000100,waterlevels
20.0,94.0,2.0,0.0,236.37,0.0,227.15,83.77
22.0,88.0,2.0,0.0,236.36,0.0,227.14,83.77
23.0,80.0,2.0,0.0,236.35,0.0,227.13,83.76
25.0,73.0,2.0,0.0,236.34,0.0,227.11,83.76
27.0,66.0,1.0,0.0,236.35,0.0,227.09,83.76
29.0,47.0,1.0,0.0,236.33,0.0,227.08,83.76
31.0,43.0,2.0,0.0,236.32,0.0,227.06,83.8
31.0,35.0,2.0,0.0,236.32,0.0,227.04,83.81
32.0,38.0,2.0,0.0,236.3,0.0,227.02,83.81
31.0,36.0,2.0,0.0,236.3,0.0,227.0,83.81
31.0,37.0,2.0,0.0,236.26,0.0,226.98,83.8
30.0,45.0,2.0,0.0,236.28,0.0,226.96,83.8
29.0,46.0,1.0,0.0,236.3,0.0,226.94,83.8
28.0,53.0,2.0,0.0,236.28,0.0,226.96,83.8
27.0,60.0,3.0,0.0,236.3,0.0,226.97,83.8
26.0,65.0,2.0,0.0,236.3,0.0,226.95,83.79
25.0,70.0,1.0,0.0,236.3,0.0,226.92,83.77
21.0,86.0,2.0,0.0,236.3,0.0,226.9,83.75
24.0,78.0,2.0,0.0,236.28,0.0,226.92,83.74
24.0,80.0,1.0,0.0,236.28,0.0,226.93,83.77
23.0,86.0,2.0,0.0,236.29,0.0,226.95,83.78
22.0,86.0,2.0,0.0,236.29,0.0,226.96,83.76
22.0,88.0,1.0,0.0,236.24,0.0,226.98,83.74
22.0,87.0,2.0,0.0,236.24,0.0,226.99,83.73
22.0,84.0,1.0,0.0,236.25,0.0,227.0,83.72
22.0,87.0,2.0,0.0,236.26,0.0,226.99,83.72
22.0,91.0,2.0,0.0,236.26,0.0,226.96,83.72
21.0,96.0,2.0,0.0,236.26,0.0,226.93,83.72
21.0,98.0,2.0,0.0,236.29,0.0,226.9,83.71
21.0,98.0,1.0,0.0,236.31,0.0,226.88,83.73
22.0,94.0,1.0,0.0,236.31,0.0,226.88,83.74
23.0,92.0,1.0,0.0,236.31,0.0,226.9,83.8
24.0,90.0,1.0,0.0,236.29,0.0,226.88,83.84
23.0,92.0,2.0,0.0,236.28,0.0,226.86,83.84
22.0,99.0,2.0,0.0,236.32,0.0,226.84,83.81
21.0,100.0,3.0,0.0,236.36,0.0,226.83,83.81
21.0,100.0,2.0,0.0,236.34,0.0,226.83,83.89
21.0,100.0,1.0,0.0,236.41,0.0,226.85,83.97
21.0,100.0,2.0,0.0,236.47,0.0,226.85,84.0
21.0,100.0,1.0,3.0,236.55,2.5,226.87,84.01
21.0,100.0,2.0,3.0,236.62,2.5,226.92,84.02
24.0,77.0,2.0,3.0,236.69,2.5,226.98,84.07
21.0,100.0,2.0,0.0,236.72,0.0,227.1,84.11
21.0,100.0,1.0,0.0,236.73,0.0,227.23,84.11
21.0,100.0,1.0,0.0,236.72,0.0,227.35,84.09
21.0,100.0,2.0,0.0,236.73,0.0,227.48,84.07
20.0,100.0,2.0,0.0,236.71,0.0,227.6,84.05
20.0,100.0,2.0,0.0,236.68,0.0,227.71,84.03
20.0,100.0,2.0,0.0,236.66,0.0,227.82,84.02
22.0,99.0,1.0,0.0,236.64,0.0,227.9,84.01
22.0,95.0,1.0,0.0,236.63,0.0,227.96,83.99
24.0,83.0,2.0,0.0,236.63,0.0,228.01,83.98
26.0,71.0,1.0,0.0,236.6,0.0,228.06,83.96
27.0,63.0,1.0,0.0,236.58,0.0,228.1,83.95
27.0,64.0,2.0,0.0,236.57,0.0,228.14,83.93
27.0,64.0,2.0,0.0,236.55,0.0,228.18,83.96
26.0,67.0,2.0,0.0,236.53,0.0,228.21,83.95
21.0,100.0,1.0,0.0,236.47,0.0,228.34,83.89
21.0,100.0,2.0,0.0,236.45,0.0,228.35,83.89
21.0,100.0,2.0,0.0,236.45,0.0,228.36,83.88
22.0,87.0,2.0,0.0,236.45,0.0,228.4,83.88
22.0,90.0,2.0,0.0,236.44,0.0,228.44,83.87
22.0,90.0,3.0,0.0,236.43,0.0,228.48,83.86
21.0,91.0,2.0,0.0,236.43,0.0,228.52,83.84
21.0,91.0,2.0,0.0,236.42,0.0,228.56,83.82
22.0,83.0,3.0,0.0,236.42,0.0,228.59,83.81
22.0,82.0,2.0,0.0,236.41,0.0,228.62,83.8
23.0,81.0,2.0,0.0,236.4,0.0,228.61,83.8
25.0,72.0,2.0,0.0,236.4,0.0,228.61,83.79
25.0,70.0,3.0,0.0,236.37,0.0,228.6,83.79
25.0,73.0,2.0,0.0,236.39,0.0,228.59,83.78
25.0,71.0,2.0,0.0,236.38,0.0,228.59,83.78
26.0,70.0,2.0,0.0,236.37,0.0,228.58,83.78
26.0,66.0,3.0,0.0,236.36,0.0,228.57,83.82
26.0,68.0,2.0,0.0,236.37,0.0,228.56,83.83
26.0,65.0,2.0,0.0,236.36,0.0,228.54,83.82
26.0,66.0,3.0,0.0,236.34,0.0,228.53,83.82
26.0,64.0,3.0,0.0,236.35,0.0,228.52,83.82
25.0,69.0,2.0,0.0,236.34,0.0,228.51,83.82
25.0,73.0,2.0,0.0,236.33,0.0,228.49,83.82
24.0,80.0,2.0,0.0,236.32,0.0,228.47,83.81
23.0,83.0,1.0,0.0,236.33,0.0,228.45,83.81
22.0,89.0,2.0,0.0,236.34,0.0,228.44,83.81
22.0,87.0,2.0,0.0,236.33,0.0,228.42,83.81
21.0,94.0,2.0,0.0,236.31,0.0,228.44,83.81
21.0,96.0,1.0,0.0,236.32,0.0,228.46,83.8
20.0,96.0,2.0,0.0,236.29,0.0,228.48,83.8
20.0,97.0,2.0,0.0,236.29,0.0,228.49,83.77
20.0,98.0,2.0,0.0,236.3,0.0,228.51,83.76
20.0,98.0,2.0,0.0,236.3,0.0,228.52,83.75
20.0,96.0,1.0,0.0,236.3,0.0,228.54,83.74
23.0,85.0,1.0,0.0,236.3,0.0,228.53,83.74
25.0,76.0,1.0,0.0,236.3,0.0,228.51,83.73
26.0,68.0,2.0,0.0,236.3,0.0,228.49,83.73
28.0,58.0,2.0,0.0,236.29,0.0,228.47,83.73
28.0,56.0,3.0,0.0,236.29,0.0,228.44,83.72
29.0,51.0,2.0,0.0,236.27,0.0,228.42,83.72
29.0,54.0,2.0,0.0,236.22,0.0,228.4,83.72
29.0,55.0,2.0,0.0,236.24,0.0,228.37,83.77
29.0,51.0,1.0,0.0,236.24,0.0,228.35,83.77
29.0,55.0,2.0,0.0,236.24,0.0,228.32,83.77
28.0,56.0,2.0,0.0,236.25,0.0,228.29,83.77
27.0,60.0,2.0,0.0,236.26,0.0,228.27,83.77
26.0,64.0,2.0,0.0,236.29,0.0,228.24,83.77
25.0,65.0,3.0,0.0,236.25,0.0,228.22,83.77
25.0,68.0,2.0,0.0,236.25,0.0,228.19,83.77
24.0,77.0,2.0,0.0,236.25,0.0,228.16,83.77
22.0,93.0,1.0,0.0,236.25,0.0,228.14,83.76
23.0,82.0,2.0,0.0,236.23,0.0,228.15,83.76
22.0,83.0,2.0,0.0,236.23,0.0,228.16,83.77
22.0,85.0,2.0,0.0,236.23,0.0,228.17,83.76
22.0,87.0,2.0,0.0,236.23,0.0,228.18,83.74
21.0,89.0,2.0,0.0,236.23,0.0,228.19,83.71
21.0,89.0,2.0,0.0,236.23,0.0,228.2,83.7
21.0,92.0,1.0,0.0,236.23,0.0,228.2,83.7
22.0,85.0,2.0,0.0,236.23,0.0,228.17,83.69
25.0,77.0,1.0,0.0,236.17,0.0,228.14,83.68
26.0,68.0,1.0,0.0,236.22,0.0,228.11,83.68
28.0,66.0,2.0,0.0,236.22,0.0,228.08,83.68
29.0,64.0,1.0,0.0,236.22,0.0,228.05,83.68
30.0,60.0,2.0,0.0,236.2,0.0,228.02,83.67
30.0,58.0,2.0,0.0,236.2,0.0,227.99,83.74
30.0,53.0,2.0,0.0,236.2,0.0,227.96,83.75
31.0,52.0,2.0,0.0,236.21,0.0,227.93,83.75
31.0,47.0,2.0,0.0,236.2,0.0,227.9,83.75
31.0,47.0,2.0,0.0,236.19,0.0,227.87,83.75
30.0,49.0,2.0,0.0,236.18,0.0,227.84,83.75
28.0,56.0,2.0,0.0,236.19,0.0,227.8,83.75
27.0,60.0,1.0,0.0,236.22,0.0,227.77,83.75
26.0,71.0,1.0,0.0,236.19,0.0,227.74,83.75
24.0,79.0,2.0,0.0,236.19,0.0,227.71,83.75
23.0,79.0,2.0,0.0,236.22,0.0,227.68,83.75
23.0,87.0,2.0,0.0,236.21,0.0,227.69,83.75
22.0,90.0,2.0,0.0,236.2,0.0,227.69,83.75
21.0,92.0,2.0,0.0,236.2,0.0,227.7,83.74
21.0,95.0,2.0,0.0,236.2,0.0,227.7,83.71
20.0,96.0,2.0,0.0,236.12,0.0,227.71,83.69
20.0,97.0,2.0,0.0,236.09,0.0,227.71,83.67
20.0,97.0,1.0,0.0,236.19,0.0,227.71,83.67
22.0,91.0,1.0,0.0,236.2,0.0,227.68,83.66
24.0,81.0,1.0,0.0,236.2,0.0,227.71,83.65
27.0,70.0,1.0,0.0,236.19,0.0,227.74,83.65
29.0,64.0,1.0,0.0,236.18,0.0,227.78,83.64
29.0,59.0,2.0,0.0,236.19,0.0,227.54,83.64
29.0,59.0,2.0,0.0,236.18,0.0,227.51,83.64
31.0,54.0,2.0,0.0,236.18,0.0,227.47,83.71
30.0,46.0,2.0,0.0,236.18,0.0,227.44,83.74
31.0,52.0,3.0,0.0,236.18,0.0,227.41,83.74
30.0,46.0,3.0,0.0,236.17,0.0,227.38,83.74
29.0,48.0,3.0,0.0,236.1,0.0,227.34,83.74
28.0,53.0,3.0,0.0,236.06,0.0,227.3,83.74
27.0,56.0,3.0,0.0,236.18,0.0,227.26,83.74
26.0,56.0,2.0,0.0,236.18,0.0,227.23,83.74
25.0,57.0,2.0,0.0,236.19,0.0,227.2,83.74
24.0,61.0,2.0,0.0,236.16,0.0,227.16,83.74
23.0,83.0,1.0,0.0,236.19,0.0,227.12,83.74
21.0,81.0,2.0,0.0,236.2,0.0,227.13,83.74
20.0,83.0,1.0,0.0,236.17,0.0,227.13,83.74
20.0,87.0,2.0,0.0,236.17,0.0,227.14,83.74
19.0,87.0,1.0,0.0,236.17,0.0,227.14,83.71
19.0,90.0,1.0,0.0,236.18,0.0,227.14,83.68
19.0,94.0,1.0,0.0,236.17,0.0,227.15,83.67
19.0,93.0,1.0,0.0,236.17,0.0,227.15,83.65
20.0,88.0,1.0,0.0,236.15,0.0,227.13,83.65
23.0,77.0,1.0,0.0,236.09,0.0,227.09,83.64
25.0,66.0,1.0,0.0,236.07,0.0,227.05,83.64
25.0,65.0,1.0,0.0,236.17,0.0,227.01,83.63
27.0,60.0,2.0,0.0,236.2,0.0,226.98,83.63
27.0,61.0,2.0,0.0,236.19,0.0,226.94,83.63
27.0,62.0,2.0,0.0,236.18,0.0,226.91,83.65
26.0,65.0,2.0,0.0,236.13,0.0,226.87,83.73
26.0,68.0,1.0,0.0,236.07,0.0,226.83,83.74
26.0,70.0,2.0,0.0,236.05,0.0,226.79,83.74
25.0,74.0,2.0,0.0,236.05,0.0,226.76,83.74
25.0,78.0,2.0,0.0,236.21,0.0,226.71,83.74
22.0,97.0,1.0,0.0,236.11,0.0,226.48,83.63
23.0,96.0,1.0,0.0,236.07,0.0,226.44,83.63
24.0,92.0,2.0,0.0,236.11,0.0,226.4,83.63
25.0,90.0,1.0,0.0,236.2,0.0,226.36,83.63
26.0,84.0,1.0,0.0,236.2,0.0,226.33,83.63
27.0,80.0,1.0,0.0,236.15,0.0,226.29,83.67
28.0,77.0,1.0,0.0,236.08,0.0,226.26,83.73
28.0,75.0,1.0,0.0,236.06,0.0,226.21,83.73
27.0,79.0,2.0,0.0,236.05,0.0,226.17,83.73
27.0,83.0,3.0,0.0,236.05,0.0,226.13,83.74
26.0,87.0,2.0,0.0,236.17,0.0,226.09,83.74
25.0,91.0,2.0,0.0,236.17,0.0,226.05,83.74
25.0,92.0,2.0,0.0,236.12,0.0,226.02,83.74
25.0,93.0,1.0,0.0,236.07,0.0,225.97,83.74
25.0,94.0,1.0,0.0,236.06,0.0,225.93,83.74
23.0,94.0,1.0,0.0,236.22,0.0,225.89,83.74
24.0,98.0,2.0,0.0,236.22,0.0,225.9,83.74
24.0,98.0,2.0,0.0,236.12,0.0,225.9,83.74
24.0,98.0,2.0,0.0,236.07,0.0,225.91,83.73
24.0,99.0,2.0,0.0,236.06,0.0,225.91,83.7
24.0,99.0,1.0,0.0,236.06,0.0,225.91,83.67
24.0,99.0,1.0,0.0,236.06,0.0,225.91,83.65
24.0,99.0,1.0,0.0,236.15,0.0,225.91,83.64
25.0,97.0,1.0,0.0,236.16,0.0,225.87,83.63
25.0,100.0,1.0,0.0,236.17,0.0,225.83,83.63
25.0,99.0,1.0,0.0,236.1,0.0,225.79,83.63
25.0,99.0,2.0,0.0,236.07,0.0,225.75,83.63
25.0,93.0,2.0,0.0,236.18,0.0,225.71,83.62
27.0,82.0,1.0,0.0,236.19,0.0,225.67,83.62
28.0,78.0,2.0,0.0,236.18,0.0,225.63,83.71
29.0,75.0,1.0,0.0,236.12,0.0,225.59,83.74
28.0,76.0,1.0,0.0,236.07,0.0,225.55,83.74
25.0,97.0,2.0,1.0,236.05,0.0,225.51,83.74
24.0,98.0,1.0,1.0,236.06,0.0,225.46,83.75
26.0,87.0,2.0,1.0,236.2,0.0,225.42,83.75
25.0,91.0,2.0,3.0,236.2,0.5,225.38,83.76
25.0,92.0,2.0,3.0,236.14,0.5,225.33,83.77
25.0,93.0,1.0,3.0,236.09,0.5,225.3,83.76
25.0,94.0,1.0,3.0,236.11,0.5,225.25,83.77
24.0,95.0,0.0,3.0,236.19,0.5,225.21,83.77
20.0,91.0,1.0,0.0,236.15,0.5,225.21,83.77
18.0,95.0,2.0,0.0,236.09,0.5,225.22,83.77
18.0,98.0,1.0,0.5,236.08,1.0,225.22,83.76
21.0,84.0,2.0,0.0,236.18,0.0,225.17,83.66
22.0,76.0,2.0,0.0,236.19,0.0,225.17,83.65
23.0,71.0,2.0,0.0,236.18,0.0,225.16,83.65
24.0,69.0,2.0,0.0,236.19,0.0,225.17,83.65
24.0,73.0,2.0,0.0,236.19,0.0,225.17,83.65
24.0,71.0,3.0,0.0,236.18,0.0,225.18,83.64
24.0,70.0,2.0,0.0,236.18,0.0,225.16,83.63
24.0,72.0,2.0,0.0,236.12,0.0,225.14,83.63
23.0,73.0,2.0,0.0,236.07,0.0,225.14,83.63
23.0,76.0,2.0,0.0,236.06,0.0,225.15,83.63
22.0,80.0,2.0,0.0,236.18,0.0,225.14,83.62
22.0,86.0,2.0,0.0,236.18,0.0,225.12,83.63
21.0,89.0,2.0,0.0,236.21,0.0,225.11,83.63
20.0,86.0,2.0,0.0,236.19,0.0,225.09,83.62
20.0,93.0,2.0,0.0,236.15,0.0,225.09,83.61
20.0,93.0,2.0,0.0,236.09,0.0,225.09,83.61
19.0,95.0,2.0,0.0,236.08,0.0,225.1,83.61
19.0,95.0,1.0,0.0,236.07,0.0,225.1,83.61
18.0,99.0,2.0,0.0,236.07,0.0,225.1,83.61
18.0,100.0,2.0,0.0,236.17,0.0,225.1,83.6
18.0,100.0,2.0,0.0,236.18,0.0,225.1,83.6
19.0,100.0,2.0,0.0,236.18,0.0,225.08,83.6
21.0,87.0,2.0,0.0,236.19,0.0,225.07,83.6
23.0,73.0,2.0,0.0,236.13,0.0,225.05,83.59
26.0,64.0,1.0,0.0,236.08,0.0,225.04,83.6
27.0,53.0,1.0,0.0,236.18,0.0,225.02,83.59
29.0,41.0,1.0,0.0,236.18,0.0,225.01,83.59
30.0,44.0,2.0,0.0,236.15,0.0,225.02,83.59
31.0,33.0,2.0,0.0,236.07,0.0,225.02,83.59
32.0,30.0,2.0,0.0,236.04,0.0,225.02,83.59
31.0,29.0,2.0,0.0,236.03,0.0,224.99,83.59
31.0,32.0,2.0,0.0,236.03,0.0,224.97,83.6
29.0,36.0,1.0,0.0,236.17,0.0,224.96,83.6
27.0,47.0,1.0,0.0,236.17,0.0,224.96,83.6
25.0,57.0,1.0,0.0,236.1,0.0,224.96,83.6
23.0,63.0,1.0,0.0,236.07,0.0,224.95,83.6
21.0,73.0,2.0,0.0,236.06,0.0,224.92,83.6
21.0,90.0,2.0,0.0,236.19,0.0,224.9,83.59
20.0,78.0,2.0,0.0,236.17,0.0,224.9,83.59
19.0,79.0,2.0,0.0,236.09,0.0,224.91,83.59
18.0,83.0,2.0,0.0,236.07,0.0,224.91,83.59
18.0,85.0,2.0,0.0,236.06,0.0,224.91,83.59
18.0,86.0,2.0,0.0,236.06,0.0,224.91,83.59
17.0,90.0,2.0,0.0,236.06,0.0,224.9,83.59
17.0,89.0,2.0,0.0,236.06,0.0,224.9,83.59
19.0,82.0,1.0,0.0,236.17,0.0,224.89,83.59
23.0,67.0,2.0,0.0,236.12,0.0,224.85,83.59
26.0,57.0,1.0,0.0,236.08,0.0,224.84,83.59
29.0,46.0,1.0,0.0,236.06,0.0,224.82,83.6
30.0,42.0,1.0,0.0,236.19,0.0,224.81,83.6
32.0,40.0,2.0,0.0,236.19,0.0,224.81,83.59
33.0,40.0,2.0,0.0,236.09,0.0,224.81,83.59
33.0,37.0,2.0,0.0,236.05,0.0,224.81,83.59
33.0,32.0,2.0,0.0,236.03,0.0,224.81,83.59
33.0,33.0,2.0,0.0,236.02,0.0,224.77,83.59
32.0,31.0,3.0,0.0,236.02,0.0,224.76,83.59
31.0,35.0,2.0,0.0,236.02,0.0,224.75,83.59
30.0,40.0,2.0,0.0,236.03,0.0,224.75,83.58
27.0,56.0,1.0,0.0,236.04,0.0,224.75,83.58
24.0,62.0,1.0,0.0,236.17,0.0,224.75,83.58
23.0,69.0,2.0,0.0,236.2,0.0,224.73,83.58
20.0,76.0,2.0,0.0,236.18,0.0,224.7,83.57
21.0,79.0,2.0,0.0,236.1,0.0,224.71,83.57
20.0,81.0,2.0,0.0,236.07,0.0,224.71,83.57
20.0,80.0,2.0,0.0,236.06,0.0,224.7,83.57
19.0,82.0,2.0,0.0,236.06,0.0,224.7,83.57
19.0,84.0,2.0,0.0,236.06,0.0,224.7,83.57
19.0,86.0,2.0,0.0,236.06,0.0,224.7,83.57
19.0,85.0,2.0,0.0,236.06,0.0,224.7,83.57
21.0,80.0,2.0,0.0,236.06,0.0,224.68,83.56
23.0,73.0,1.0,0.0,236.06,0.0,224.64,83.56
26.0,64.0,2.0,0.0,236.06,0.0,224.62,83.56
29.0,56.0,1.0,0.0,236.05,0.0,224.61,83.56
32.0,46.0,2.0,0.0,236.18,0.0,224.58,83.55
32.0,44.0,3.0,0.5,236.12,0.0,224.59,83.55
32.0,29.0,3.0,0.0,236.06,0.0,224.59,83.55
32.0,34.0,2.0,0.0,236.04,0.0,224.59,83.55
32.0,38.0,2.0,0.0,236.03,0.0,224.56,83.55
31.0,36.0,3.0,0.0,236.03,0.0,224.54,83.55
30.0,42.0,3.0,0.0,236.02,0.0,224.52,83.56
29.0,44.0,2.0,0.0,236.03,0.0,224.52,83.56
27.0,48.0,2.0,0.0,236.04,0.0,224.52,83.56
25.0,59.0,1.0,0.0,236.05,0.0,224.52,83.57
23.0,70.0,1.0,0.0,236.06,0.0,224.5,83.57
22.0,75.0,2.0,0.0,236.21,0.0,224.48,83.57
21.0,80.0,1.0,0.0,236.15,0.0,224.46,83.57
21.0,84.0,2.0,0.0,236.08,0.0,224.46,83.57
21.0,83.0,1.0,0.0,236.07,0.0,224.45,83.57
21.0,86.0,1.0,0.0,236.06,0.0,224.45,83.56
21.0,87.0,2.0,0.0,236.06,0.0,224.45,83.56
21.0,90.0,2.0,0.0,236.06,0.0,224.44,83.57
21.0,96.0,2.0,0.0,236.06,0.0,224.44,83.57
21.0,92.0,2.0,0.0,236.06,0.0,224.43,83.56
22.0,88.0,2.0,0.0,236.05,0.0,224.41,83.56
24.0,81.0,1.0,0.0,236.05,0.0,224.39,83.56
26.0,75.0,1.0,0.0,236.05,0.0,224.37,83.56
30.0,57.0,1.0,0.0,236.18,0.0,224.35,83.56
32.0,54.0,2.0,0.0,236.11,0.0,224.35,83.56
33.0,51.0,2.0,0.0,236.05,0.0,224.35,83.55
33.0,48.0,2.0,0.0,236.03,0.0,224.35,83.56
33.0,51.0,2.0,0.0,236.03,0.0,224.33,83.55
32.0,52.0,3.0,0.0,236.02,0.0,224.31,83.56
31.0,50.0,2.0,0.0,236.03,0.0,224.3,83.55
30.0,54.0,2.0,0.0,236.03,0.0,224.3,83.56
29.0,64.0,2.0,0.0,236.04,0.0,224.29,83.56
28.0,68.0,2.0,0.0,236.04,0.0,224.29,83.56
28.0,73.0,2.0,0.0,236.04,0.0,224.27,83.56
22.0,76.0,1.0,0.0,236.19,0.0,224.25,83.56
26.0,75.0,2.0,0.0,236.1,0.0,224.24,83.56
26.0,79.0,2.0,0.0,236.06,0.0,224.24,83.56
25.0,84.0,1.0,0.0,236.05,0.0,224.23,83.56
25.0,88.0,1.0,0.0,236.05,0.0,224.23,83.55
24.0,91.0,1.0,0.0,236.05,0.0,224.23,83.55
24.0,90.0,1.0,0.0,236.05,0.0,224.23,83.55
24.0,91.0,1.0,0.0,236.05,0.0,224.23,83.55
25.0,88.0,1.0,0.0,236.05,0.0,224.21,83.55
27.0,81.0,1.0,0.0,236.05,0.0,224.18,83.55
28.0,76.0,1.0,0.0,236.05,0.0,224.16,83.55
30.0,69.0,2.0,0.0,236.04,0.0,224.15,83.55
31.0,67.0,2.0,0.0,236.18,0.0,224.13,83.55
32.0,64.0,2.0,0.0,236.12,0.0,224.13,83.55
33.0,60.0,1.0,0.0,236.06,0.0,224.13,83.55
33.0,60.0,2.0,0.0,236.04,0.0,224.13,83.55
32.0,60.0,2.0,0.0,236.03,0.0,224.12,83.55
31.0,71.0,2.0,0.0,236.03,0.0,224.1,83.55
28.0,88.0,2.0,0.5,236.03,8.5,224.08,83.52
24.0,89.0,5.0,4.0,236.04,30.5,224.08,83.51
24.0,99.0,2.0,0.0,236.32,0.0,224.11,83.52
24.0,100.0,2.0,0.0,236.48,0.0,224.15,83.54
24.0,100.0,2.0,20.0,237.06,29.5,224.37,83.77
24.0,100.0,2.0,0.0,237.01,0.5,224.72,83.92
27.0,77.0,2.0,0.0,237.01,0.0,224.98,84.52
23.0,100.0,2.0,0.5,236.94,0.0,225.23,84.53
23.0,100.0,2.0,0.0,236.86,0.0,225.46,84.42
23.0,99.0,2.0,0.0,236.81,0.0,225.65,84.31
23.0,100.0,2.0,0.0,236.76,0.0,225.81,84.24
23.0,100.0,2.0,0.0,236.72,0.0,225.95,84.15
27.0,83.0,2.0,0.0,236.47,0.0,226.67,83.87
26.0,87.0,2.0,0.5,236.46,0.0,226.72,83.86
26.0,93.0,2.0,0.0,236.46,0.0,226.74,83.85
26.0,93.0,1.0,0.0,236.45,0.0,226.77,83.84
26.0,93.0,2.0,0.0,236.45,0.0,226.79,83.83
26.0,93.0,2.0,0.0,236.44,0.0,226.83,83.82
24.0,100.0,2.0,0.0,236.4,0.0,226.95,83.79
24.0,100.0,1.0,0.0,236.39,0.0,226.98,83.78
24.0,100.0,2.0,0.0,236.38,0.0,227.01,83.77
24.0,100.0,2.0,0.0,236.39,0.0,227.04,83.77
24.0,100.0,1.0,0.0,236.38,0.0,227.07,83.77
23.0,100.0,1.0,0.0,236.37,0.0,227.09,83.76
24.0,100.0,1.0,0.0,236.35,0.0,227.12,83.76
24.0,100.0,2.0,0.0,236.36,0.0,227.15,83.75
25.0,91.0,1.0,0.0,236.35,0.0,227.15,83.75
28.0,78.0,1.0,0.0,236.35,0.0,227.15,83.74
28.0,74.0,2.0,0.0,236.33,0.0,227.14,83.74
30.0,69.0,2.0,0.0,236.34,0.0,227.12,83.74
30.0,63.0,2.0,0.0,236.31,0.0,227.13,83.72
30.0,65.0,2.0,0.0,236.31,0.0,227.15,83.72
31.0,63.0,2.0,0.0,236.33,4.5,227.16,83.76
30.0,67.0,2.0,0.0,236.32,0.0,227.18,83.74
30.0,66.0,3.0,0.0,236.32,0.0,227.18,83.73
29.0,67.0,2.0,0.0,236.31,0.0,227.17,83.81
29.0,67.0,2.0,0.0,236.31,0.0,227.19,83.84
28.0,74.0,3.0,0.0,236.27,0.0,227.2,83.83
27.0,76.0,2.0,0.0,236.32,0.0,227.21,83.81
26.0,77.0,2.0,0.0,236.31,0.0,227.19,83.8
24.0,100.0,2.0,0.0,236.31,0.0,227.16,83.79
25.0,91.0,1.0,0.0,236.29,0.0,227.18,83.79
25.0,91.0,2.0,0.0,236.29,0.0,227.2,83.77
24.0,93.0,1.0,0.0,236.29,0.0,227.21,83.78
24.0,94.0,2.0,0.0,236.28,0.0,227.22,83.79
24.0,94.0,1.0,0.0,236.27,0.0,227.24,83.77
24.0,94.0,1.0,0.0,236.27,0.0,227.25,83.76
28.0,75.0,2.0,0.0,236.22,0.0,227.2,83.73
29.0,74.0,2.0,0.0,236.26,0.0,227.17,83.73
29.0,74.0,2.0,0.0,236.25,0.0,227.15,83.72
31.0,68.0,2.0,0.0,236.25,0.0,227.12,83.72
31.0,66.0,2.0,0.0,236.24,0.0,227.13,83.72
30.0,71.0,2.0,0.0,236.24,0.0,227.14,83.77
30.0,77.0,2.0,1.0,236.25,0.0,227.15,83.76
30.0,79.0,2.0,0.0,236.25,0.0,227.12,83.74
29.0,80.0,2.0,0.0,236.24,0.0,227.09,83.73
27.0,80.0,4.0,0.0,236.25,0.0,227.07,83.71
23.0,100.0,1.0,0.0,236.33,0.0,227.08,83.71
23.0,100.0,2.0,0.0,236.33,0.0,227.1,83.71
23.0,100.0,1.0,19.0,236.33,19.0,227.11,83.77
23.0,100.0,2.0,7.5,236.42,8.0,227.11,83.89
26.0,78.0,1.0,0.5,236.66,0.5,227.15,84.66
23.0,100.0,1.0,0.0,237.17,0.0,227.36,84.82
23.0,100.0,2.0,0.0,237.12,0.0,227.69,84.78
23.0,100.0,2.0,2.0,237.03,0.0,227.97,84.64
23.0,100.0,2.0,0.0,236.97,0.0,228.23,84.51
23.0,100.0,2.0,0.0,236.92,0.0,228.44,84.4
23.0,100.0,2.0,0.0,236.84,0.0,228.63,84.31
23.0,100.0,2.0,0.0,236.78,0.0,228.8,84.24
24.0,100.0,1.0,0.0,236.77,0.0,228.93,84.18
24.0,100.0,1.0,0.0,236.75,0.0,229.03,84.14
24.0,100.0,2.0,0.0,236.7,0.0,229.12,84.1
24.0,100.0,1.0,5.0,236.67,6.0,229.2,84.08
24.0,100.0,1.0,4.5,236.67,5.0,229.28,84.06
24.0,100.0,1.0,9.0,236.66,5.0,229.35,84.08
24.0,100.0,1.0,4.5,236.7,3.5,229.44,84.22
25.0,100.0,1.0,1.0,236.79,1.0,229.54,84.35
25.0,100.0,1.0,0.5,236.87,0.5,229.65,84.43
25.0,100.0,1.0,2.5,236.89,2.5,229.79,84.46
24.0,100.0,3.0,4.0,236.91,17.5,229.93,84.48
23.0,99.0,2.0,6.5,237.06,2.0,230.13,84.52
23.0,100.0,1.0,0.0,237.58,0.0,230.55,84.82
23.0,100.0,1.0,0.0,237.57,0.0,231.12,85.07
23.0,100.0,1.0,0.0,237.41,0.0,231.62,84.98
23.0,100.0,1.0,0.0,237.27,0.0,232.02,84.83
23.0,100.0,0.0,0.0,237.21,0.0,232.34,84.69
23.0,100.0,1.0,0.0,237.15,0.0,232.61,84.57
23.0,100.0,1.0,0.0,237.04,0.0,232.83,84.48
23.0,100.0,2.0,0.0,236.97,0.0,233.01,84.41
23.0,100.0,2.0,0.0,236.9,0.0,233.16,84.35
23.0,100.0,2.0,0.0,236.86,0.0,233.29,84.29
23.0,100.0,1.0,0.0,236.84,0.0,233.4,84.25
23.0,100.0,1.0,0.0,236.79,0.0,233.5,84.21
